contrast,task,estimate,SE,df,z.ratio,p.value
(claude-3-7-sonnet-20250219) - (claude-sonnet-4-20250514),3,0.05587419352996569,0.033644691696162014,Inf,1.6607134948524283,0.9446930481040203
(claude-3-7-sonnet-20250219) - (deepseek-chat),3,-0.20202709536199334,0.03224851059624542,Inf,-6.264695380552385,3.9114131378248373e-8
(claude-3-7-sonnet-20250219) - (deepseek-reasoner),3,0.27336705277851747,0.035075470521378195,Inf,7.793681701629708,7.672751323184457e-13
(claude-3-7-sonnet-20250219) - (gemini-1.5-pro),3,0.23779168641206733,0.03482395587919423,Inf,6.828393857291133,9.010246992957605e-10
(claude-3-7-sonnet-20250219) - (gemini-2.0-flash),3,0.09633909160604932,0.033892146105450466,Inf,2.8425196594604634,0.2240815646157136
(claude-3-7-sonnet-20250219) - (gemini-2.5-flash),3,-0.22031038842744874,0.032160560957391,Inf,-6.85032791310246,7.731650875086871e-10
(claude-3-7-sonnet-20250219) - (gemini-2.5-pro),3,-0.24846524287981406,0.032027769348204733,Inf,-7.7578066764035,9.950928969715278e-13
(claude-3-7-sonnet-20250219) - (gpt-3.5-turbo),3,0.35563202639477554,0.03568500294942833,Inf,9.965867927733287,1.2356782264077992e-13
(claude-3-7-sonnet-20250219) - (gpt-4o),3,0.27035527752480437,0.03505389603236915,Inf,7.712560032561155,1.3808953980287697e-12
(claude-3-7-sonnet-20250219) - (gpt-4o-mini),3,0.25049108071629356,0.034912925504437406,Inf,7.174737639343811,7.613698560504645e-11
(claude-3-7-sonnet-20250219) - o1,3,0.2310218985377293,0.03477689059396616,Inf,6.642971657098405,3.224150613156951e-9
(claude-3-7-sonnet-20250219) - o3,3,-1.2358372418240984,0.028956530326188525,Inf,-42.67905125036327,0
(claude-3-7-sonnet-20250219) - (o4-mini),3,-0.1028346701746651,0.032750182464632044,Inf,-3.1399724348320657,0.10551538412573191
(claude-sonnet-4-20250514) - (deepseek-chat),3,-0.257901288891959,0.032587706696333346,Inf,-7.914066838001127,4.71955807768154e-13
(claude-sonnet-4-20250514) - (deepseek-reasoner),3,0.21749285924855177,0.0353875800860082,Inf,6.146022381862321,8.312229649032332e-8
(claude-sonnet-4-20250514) - (gemini-1.5-pro),3,0.18191749288210163,0.03513829954799995,Inf,5.1771854421582635,2.307668988599243e-5
(claude-sonnet-4-20250514) - (gemini-2.0-flash),3,0.04046489807608363,0.03421505165390143,Inf,1.1826636559079855,0.9977089239732864
(claude-sonnet-4-20250514) - (gemini-2.5-flash),3,-0.27618458195741447,0.032500674964396,Inf,-8.497810653470136,1.446620601086579e-13
(claude-sonnet-4-20250514) - (gemini-2.5-pro),3,-0.3043394364097798,0.03236927866771248,Inf,-9.402107459173953,1.3922196728799463e-13
(claude-sonnet-4-20250514) - (gpt-3.5-turbo),3,0.29975783286480984,0.03599182723267818,Inf,8.328497214852424,1.6786572132332367e-13
(claude-sonnet-4-20250514) - (gpt-4o),3,0.21448108399483867,0.035366195994158245,Inf,6.064578843318814,1.3831992329293996e-7
(claude-sonnet-4-20250514) - (gpt-4o-mini),3,0.19461688718632783,0.03522647526116292,Inf,5.524733477972812,3.420659006159177e-6
(claude-sonnet-4-20250514) - o1,3,0.1751477050077636,0.035091655866269125,Inf,4.991149624720886,6.089607937187491e-5
(claude-sonnet-4-20250514) - o3,3,-1.291711435354064,0.029333817354409254,Inf,-44.03489050701077,0
(claude-sonnet-4-20250514) - (o4-mini),3,-0.1587088637046308,0.03308423557397152,Inf,-4.7971144247773525,1.61112077484038e-4
(deepseek-chat) - (deepseek-reasoner),3,0.4753941481405108,0.03406291209941403,Inf,13.956356601369052,0
(deepseek-chat) - (gemini-1.5-pro),3,0.43981878177406064,0.0338038644458377,Inf,13.010902421489739,0
(deepseek-chat) - (gemini-2.0-flash),3,0.2983661869680427,0.03284312585655192,Inf,9.084585562020163,1.9462209621678994e-13
(deepseek-chat) - (gemini-2.5-flash),3,-0.018283293065455397,0.03105310015908674,Inf,-0.5887751294327807,0.999999509753754
(deepseek-chat) - (gemini-2.5-pro),3,-0.046438147517820716,0.030915552038058968,Inf,-1.5020966619212384,0.9761962225398602
(deepseek-chat) - (gpt-3.5-turbo),3,0.5576591217567688,0.03469024047043946,Inf,16.07538933700866,0
(deepseek-chat) - (gpt-4o),3,0.4723823728867977,0.034040695871921135,Inf,13.876989314911384,0
(deepseek-chat) - (gpt-4o-mini),3,0.45251817607828687,0.033895511733482375,Inf,13.350386317704837,0
(deepseek-chat) - o1,3,0.4330489938997226,0.033755376872162596,Inf,12.8290374460861,0
(deepseek-chat) - o3,3,-1.0338101464621048,0.027721363547416597,Inf,-37.292903889586896,0
(deepseek-chat) - (o4-mini),3,0.09919242518732824,0.03166335105233134,Inf,3.1327203814715876,0.10765738775652445
(deepseek-reasoner) - (gemini-1.5-pro),3,-0.035575366366450145,0.03651059364199109,Inf,-0.974384769398399,0.9997361713839338
(deepseek-reasoner) - (gemini-2.0-flash),3,-0.17702796117246816,0.03562292959096934,Inf,-4.969494738505335,6.801624497176917e-5
(deepseek-reasoner) - (gemini-2.5-flash),3,-0.49367744120596624,0.033979659005149966,Inf,-14.528616697746859,0
(deepseek-reasoner) - (gemini-2.5-pro),3,-0.5218322956583316,0.03385400352148269,Inf,-15.414197476738405,0
(deepseek-reasoner) - (gpt-3.5-turbo),3,0.08226497361625804,0.037332760151258575,Inf,2.203559910463376,0.662390899313795
(deepseek-reasoner) - (gpt-4o),3,-0.003011775253713128,0.036729976477843054,Inf,-0.08199774523487506,1
(deepseek-reasoner) - (gpt-4o-mini),3,-0.022875972062223946,0.036595463001444055,Inf,-0.62510404804336706,0.9999989291670788
(deepseek-reasoner) - o1,3,-0.04234515424078816,0.03646570531888038,Inf,-1.1612322830586703,0.9981153321713037
(deepseek-reasoner) - o3,3,-1.5092042946026156,0.030964434332766543,Inf,-48.739927827636,0
(deepseek-reasoner) - (o4-mini),3,-0.37620172295318255,0.03453823962622555,Inf,-10.892324768849114,1.4732659536775827e-13
(gemini-1.5-pro) - (gemini-2.0-flash),3,-0.14145259480601802,0.03537530753825373,Inf,-3.998625161153884,0.0056651701035749236
(gemini-1.5-pro) - (gemini-2.5-flash),3,-0.45810207483951604,0.033719971780659753,Inf,-13.585482153406268,0
(gemini-1.5-pro) - (gemini-2.5-pro),3,-0.48625692929188136,0.03359334495424861,Inf,-14.474799397146178,0
(gemini-1.5-pro) - (gpt-3.5-turbo),3,0.1178403399827082,0.03709655309181714,Inf,3.176584619359197,0.09521314212325438
(gemini-1.5-pro) - (gpt-4o),3,0.03256359111273703,0.03648986767369439,Inf,0.8924009098616761,0.9999066720296422
(gemini-1.5-pro) - (gpt-4o-mini),3,0.012699394304226213,0.036354465792694204,Inf,0.3493214389847611,0.9999999995601313
(gemini-1.5-pro) - o1,3,-0.006769787874338018,0.0362238448426248,Inf,-0.18688761239314858,1
(gemini-1.5-pro) - o3,3,-1.4736289282361654,0.030679235067517824,Inf,-48.03343124406631,0
(gemini-1.5-pro) - (o4-mini),3,-0.34062635658673246,0.034282783831844715,Inf,-9.935784627569545,1.2922996006636822e-13
(gemini-2.0-flash) - (gemini-2.5-flash),3,-0.316649480033498,0.03275677275679818,Inf,-9.666687325532767,1.0635936575909e-13
(gemini-2.0-flash) - (gemini-2.5-pro),3,-0.34480433448586334,0.03262640785874349,Inf,-10.56825918374768,1.4488410471358293e-13
(gemini-2.0-flash) - (gpt-3.5-turbo),3,0.2592929347887262,0.03622325103913723,Inf,7.1581905916885935,8.59013971066247e-11
(gemini-2.0-flash) - (gpt-4o),3,0.17401618591875503,0.03560168686170426,Inf,4.887863504747001,1.0272888471973829e-4
(gemini-2.0-flash) - (gpt-4o-mini),3,0.15415198911024422,0.03546289395443958,Inf,4.3468530602237,0.0013134395659113451
(gemini-2.0-flash) - o1,3,0.13468280693168,0.035328976771796014,Inf,3.812247600649464,0.011647008439600759
(gemini-2.0-flash) - o3,3,-1.3321763334301475,0.02961731130412788,Inf,-44.97965125026312,0
(gemini-2.0-flash) - (o4-mini),3,-0.19917376178071441,0.033335850548808166,Inf,-5.974761660546122,2.4069651427538474e-7
(gemini-2.5-flash) - (gemini-2.5-pro),3,-0.02815485445236532,0.030823799299076277,Inf,-0.9134128528149695,0.9998767356586048
(gemini-2.5-flash) - (gpt-3.5-turbo),3,0.5759424148222242,0.03460849649015046,Inf,16.641647954459298,0
(gemini-2.5-flash) - (gpt-4o),3,0.4906656659522531,0.03395738831036302,Inf,14.449452398037135,0
(gemini-2.5-flash) - (gpt-4o-mini),3,0.47080146914374227,0.03381184646078316,Inf,13.924157312432012,0
(gemini-2.5-flash) - o1,3,0.451332286965178,0.03367136339980062,Inf,13.404039557478997,0
(gemini-2.5-flash) - o3,3,-1.0155268533966495,0.02761900147264477,Inf,-36.76913716096788,0
(gemini-2.5-flash) - (o4-mini),3,0.11747571825278363,0.03157377147691221,Inf,3.7206742418683105,0.0163239442613079
(gemini-2.5-pro) - (gpt-3.5-turbo),3,0.6040972692745895,0.034485132414330495,Inf,17.517614896080648,0
(gemini-2.5-pro) - (gpt-4o),3,0.5188205204046183,0.033831650110325816,Inf,15.335359602996965,0
(gemini-2.5-pro) - (gpt-4o-mini),3,0.4989563235961076,0.033685565000652035,Inf,14.81217024522075,0
(gemini-2.5-pro) - o1,3,0.47948714141754334,0.03354455308287965,Inf,14.294038744020776,0
(gemini-2.5-pro) - o3,3,-0.9873719989442841,0.027464259878504402,Inf,-35.95115991882511,0
(gemini-2.5-pro) - (o4-mini),3,0.14563057270514895,0.0314385014528682,Inf,4.632236460871858,3.5664918053002204e-4
(gpt-3.5-turbo) - (gpt-4o),3,-0.08527674886997118,0.03731249087459609,Inf,-2.2854745655169104,0.6014871559039021
(gpt-3.5-turbo) - (gpt-4o-mini),3,-0.10514094567848199,0.03718008493121183,Inf,-2.8278834185830104,0.2316402654935592
(gpt-3.5-turbo) - o1,3,-0.12461012785704623,0.03705237465546396,Inf,-3.363080747610612,0.054623478682441995
(gpt-3.5-turbo) - o3,3,-1.5914692682188738,0.03165323043155295,Inf,-50.27825743284788,0
(gpt-3.5-turbo) - (o4-mini),3,-0.4584666965694406,0.03515708747437642,Inf,-13.040519835540572,0
(gpt-4o) - (gpt-4o-mini),3,-0.019864196808510818,0.0365747851264332,Inf,-0.5431117842481769,0.9999998307035437
(gpt-4o) - o1,3,-0.03933337898707506,0.03644495382291518,Inf,-1.079254460801203,0.9991540898865756
(gpt-4o) - o3,3,-1.5061925193489025,0.030939993346806645,Inf,-48.68108737018712,0
(gpt-4o) - (o4-mini),3,-0.37318994769946945,0.0345163293418247,Inf,-10.811982467882572,1.3156142841808105e-13
(gpt-4o-mini) - o1,3,-0.01946918217856422,0.03630938445341903,Inf,-0.5362024851603048,0.9999998571088073
(gpt-4o-mini) - o3,3,-1.4863283225403918,0.030780187272507482,Inf,-48.2884756152203,0
(gpt-4o-mini) - (o4-mini),3,-0.35332575089095863,0.03437315422622457,Inf,-10.27911923839079,1.6264767310758543e-13
o1 - o3,3,-1.4668591403618276,0.03062580089787647,Inf,-47.89618874794999,0
o1 - (o4-mini),3,-0.33385656871239444,0.03423497456658218,Inf,-9.75191519605457,1.6830981053317373e-13
o3 - (o4-mini),3,1.1330025716494332,0.028303392247554515,Inf,40.030628192538565,0
